确诊/出院,公开报道时间,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,消息来源,来源链接1,来源链接2,来源链接3
1月27日,1月27日,陕西,汉中市,2,0,0,人民日报,https://wap.peopleapp.com/article/5079023/4973850,,
1月27日,1月27日,陕西,安康市,4,0,0,人民日报,https://wap.peopleapp.com/article/5079023/4973850,,
1月27日,1月27日,天津,红桥区,1,0,0,央视新闻,http://m.news.cctv.com/2020/01/27/ARTITSUkM5RsFTsVjAFP7QJL200127.shtml,,
1月27日,1月27日,天津,河北区,2,0,0,央视新闻,http://m.news.cctv.com/2020/01/27/ARTITSUkM5RsFTsVjAFP7QJL200127.shtml,,
1月27日,1月27日,辽宁,大连市,1,0,0,央视新闻,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtimoDs3lozRFfuFstqOMqn200127&fromapp=cctvnews&version=803&allow_comment=1,,
1月26日,1月27日,海南,海口市,2,0,0,海南卫计委,https://c.m.163.com/news/a/F3T7MK420001899O.html?spss=newsapp,,
1月26日,1月27日,海南,三亚市,2,0,0,海南卫计委,https://c.m.163.com/news/a/F3T7MK420001899O.html?spss=newsapp,,
1月26日,1月27日,海南,儋州市,1,0,0,海南卫计委,https://c.m.163.com/news/a/F3T7MK420001899O.html?spss=newsapp,,
1月26日,1月27日,海南,万宁市,3,0,0,海南卫计委,https://c.m.163.com/news/a/F3T7MK420001899O.html?spss=newsapp,,
1月26日,1月27日,海南,澄迈县,1,0,0,海南卫计委,https://c.m.163.com/news/a/F3T7MK420001899O.html?spss=newsapp,,
1月26日,1月27日,海南,澄迈县,0,0,1,海南卫计委,https://c.m.163.com/news/a/F3T7MK420001899O.html?spss=newsapp,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtiTVKDgwPHY08uSoYBbcp1200127&fromapp=cctvnews&version=803&allow_comment=1,
1月26日,1月27日,宁夏,银川市,3,0,0,央视新闻,http://m.news.cctv.com/2020/01/27/ARTIWUn3gsXqZVZhTaU5ETqu200127.shtml,,
1月27日,1月27日,天津,河西区,1,0,0,人民日报,https://wap.peopleapp.com/article/5079216/4974044?from=groupmessage&isappinstalled=0,,
1月26日,1月27日,福建,福州市,4,0,0,人民日报,https://wap.peopleapp.com/article/5079239/4974069,,
1月26日,1月27日,福建,泉州市,5,0,0,人民日报,https://wap.peopleapp.com/article/5079239/4974069,,
1月26日,1月27日,福建,莆田市,8,0,0,人民日报,https://wap.peopleapp.com/article/5079239/4974069,,
1月26日,1月27日,福建,南平市,1,0,0,人民日报,https://wap.peopleapp.com/article/5079239/4974069,,
1月26日,1月27日,福建,宁德市,3,0,0,人民日报,https://wap.peopleapp.com/article/5079239/4974069,,
1月27日,1月27日,山东,枣庄市,2,0,0,央视,http://m.news.cctv.com/2020/01/27/ARTIvUWHwIg7hIFBFhhCyMMm200127.shtml,,
1月27日,1月27日,山东,烟台市,4,0,0,央视,http://m.news.cctv.com/2020/01/27/ARTIvUWHwIg7hIFBFhhCyMMm200127.shtml,,
1月27日,1月27日,山东,青岛市,3,0,0,央视,http://m.news.cctv.com/2020/01/27/ARTIvUWHwIg7hIFBFhhCyMMm200127.shtml,,
1月27日,1月27日,山东,威海市,2,0,0,央视,http://m.news.cctv.com/2020/01/27/ARTIvUWHwIg7hIFBFhhCyMMm200127.shtml,,
1月27日,1月27日,山东,菏泽市,1,0,0,央视,http://m.news.cctv.com/2020/01/27/ARTIvUWHwIg7hIFBFhhCyMMm200127.shtml,,
1月26日,1月27日,新疆,乌鲁木齐市,1,0,0,新疆卫健委,http://www.ce.cn/xwzx/gnsz/gdxw/202001/27/t20200127_34192613.shtml,,
,1月27日,澳大利亚,,1,0,0,央视新闻,http://m.news.cctv.com/2020/01/27/ARTIHIqgpVLqQxGGmeRvy5MU200127.shtml,,
,1月27日,北京,西城区,2,0,0,央视新闻,http://news.sina.com.cn/c/2020-01-27/doc-iihnzhha4912666.shtml,,
,1月27日,北京,海淀区,1,0,0,央视新闻,http://news.sina.com.cn/c/2020-01-27/doc-iihnzhha4912666.shtml,,
,1月27日,北京,大兴区,2,0,0,央视新闻,http://news.sina.com.cn/c/2020-01-27/doc-iihnzhha4912666.shtml,,
,1月27日,上海,外地来沪,0,2,0,央视新闻,http://m.news.cctv.com/2020/01/27/ARTIHBWNHqpoQwsqBJm81lqU200127.shtml,,
1月26日,1月27日,泰国,,1,0,0,界面,http://finance.sina.com.cn/stock/usstock/c/2020-01-27/doc-iihnzahk6548694.shtml,,
1月27日,1月27日,湖北,荆州市,0,1,0,人民日报微博,https://weibo.com/2803301701/IrqJOCbUC?from=page_1002062803301701_profile&wvr=6&mod=weibotime&type=comment#_rnd1580116357789,,
1月23日,1月27日,湖北,黄冈市,0,1,0,黄冈卫健委,https://weibo.com/2803301701/IrqSXCZNr?from=page_1002062803301701_profile&wvr=6&mod=weibotime&type=comment#_rnd1580116362399,,
1月22日,1月27日,湖北,黄冈市,0,1,0,黄冈卫健委,https://weibo.com/2803301701/IrqSXCZNr?from=page_1002062803301701_profile&wvr=6&mod=weibotime&type=comment#_rnd1580116362399,,
1月27日,1月27日,山东,青岛市,0,1,0,山东省政府新闻办,https://weibo.com/2803301701/IrqYaAiW2?from=page_1002062803301701_profile&wvr=6&mod=weibotime&type=comment#_rnd1580116355614,,
1月27日,1月27日,台湾,,1,0,0,台湾地区流行疫情指挥中心,http://m.news.cctv.com/2020/01/27/ARTI2dFCr7KBBsGrPlY8ZB6B200127.shtml,,
1月27日,1月27日,辽宁,丹东市,3,0,0,央视新闻,http://m.news.cctv.com/2020/01/27/ARTIgzMEwgVeUL55uRO6bxNN200127.shtml,,
1月27日,1月27日,广东,广州市,2,0,0,人民日报,https://m.weibo.cn/status/4465422256175032?display=0&retcode=6102,,
1月27日,1月27日,广东,梅州市,2,0,0,人民日报,https://m.weibo.cn/status/4465422256175032?display=0&retcode=6102,,
1月27日,1月27日,广东,中山市,1,0,0,人民日报,https://m.weibo.cn/status/4465422256175032?display=0&retcode=6102,,
1月27日,1月27日,云南,丽江市,3,0,0,云南卫健委,https://m.weibo.cn/status/4465414148625212?,,
1月27日,1月27日,云南,保山市,1,0,0,云南卫健委,https://m.weibo.cn/status/4465414148625212?,,
1月27日,1月27日,云南,曲靖市,1,0,0,云南卫健委,https://m.weibo.cn/status/4465414148625212?,,
1月27日,1月27日,云南,大理州,1,0,0,云南卫健委,https://m.weibo.cn/status/4465414148625212?,,
1月27日,1月27日,云南,红河州,1,0,0,云南卫健委,https://m.weibo.cn/status/4465414148625212?,,
1月27日,1月27日,海南,三亚市,1,0,0,海南省卫健委,http://m.news.cctv.com/2020/01/27/ARTIQT75lblzT4o8mfcxtEyQ200127.shtml,,
1月27日,1月27日,海南,儋州市,1,0,0,海南省卫健委,http://m.news.cctv.com/2020/01/27/ARTIQT75lblzT4o8mfcxtEyQ200127.shtml,,
1月27日,1月27日,青海,西宁市,2,0,0,青海卫健委,https://wsjkw.qinghai.gov.cn/zhxw/xwzx/2020/01/27/1580102722237.html,,
1月27日,1月27日,天津,河西区,2,0,0,天津市疾控中心,http://m.news.cctv.com/2020/01/27/ARTIvC6jNcFWuJtGoWsO96N5200127.shtml,,
1月27日,1月27日,天津,河东区,2,0,0,天津市疾控中心,http://m.news.cctv.com/2020/01/27/ARTIvC6jNcFWuJtGoWsO96N5200127.shtml,,
1月27日,1月27日,广东,深圳市,0,1,0,广东卫健委,http://m.news.cctv.com/2020/01/27/ARTITlCE1wn7RTmx1qlEhLLv200127.shtml,,
1月27日,1月27日,福建,福州市,1,0,0,福建卫健委,http://m.news.cctv.com/2020/01/27/ARTIA5W1ua0Va3MW3eop36K8200127.shtml,,
1月27日,1月27日,福建,漳州市,1,0,0,福建卫健委,http://m.news.cctv.com/2020/01/27/ARTIA5W1ua0Va3MW3eop36K8200127.shtml,,
1月27日,1月27日,福建,莆田市,1,0,0,福建卫健委,http://m.news.cctv.com/2020/01/27/ARTIA5W1ua0Va3MW3eop36K8200127.shtml,,
1月27日,1月27日,北京,东城区,1,0,0,北京卫健委,http://m.news.cctv.com/2020/01/27/ARTIMmdYpLzkU2ZpGvIPgiFW200127.shtml,,
1月27日,1月27日,北京,朝阳区,6,0,0,北京卫健委,http://m.news.cctv.com/2020/01/27/ARTIMmdYpLzkU2ZpGvIPgiFW200127.shtml,,
1月27日,1月27日,北京,通州区,1,0,0,北京卫健委,http://m.news.cctv.com/2020/01/27/ARTIMmdYpLzkU2ZpGvIPgiFW200127.shtml,,
1月27日,1月27日,柬埔寨,,1,0,0,柬埔寨卫生部,https://baijiahao.baidu.com/s?id=1656889251393861424&wfr=spider&for=pc,,
1月27日,1月27日,斯里兰卡,,1,0,0,斯里兰卡卫生部,https://baijiahao.baidu.com/s?id=1656934549539956782&wfr=spider&for=pc,,
1月25日,1月26日,辽宁,营口市,1,0,0,人民日报,https://weibo.com/2803301701/Irb8BqQOf,,
1月25日,1月26日,马来西亚,,1,0,0,马来西亚卫生部,https://weibo.com/2656274875/Irb9aiP24,,
1月25日,1月26日,湖北,武汉市,46,8,7,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,襄阳市,2,0,0,湖北卫计委,http://hb.people.com.cn/n2/2020/0126/c192237-33745214.html,https://www.thepaper.cn/newsDetail_forward_5639273,
1月25日,1月26日,湖北,十堰市,15,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,宜昌市,19,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,荆州市,23,0,2,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,荆门市,17,0,1,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,咸宁市,43,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,孝感市,29,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,随州市,31,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,恩施州,6,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,仙桃市,1,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,天门市,2,0,0,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,湖北,黄冈市,58,2,2,央视,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_9375239735295741119%22%7D&n_type=0&p_from=1,,
1月25日,1月26日,北京,东城区,1,0,0,北京卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200126_1621349.html,,
1月25日,1月26日,北京,西城区,1,0,0,北京卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200126_1621349.html,,
1月25日,1月26日,北京,朝阳区,2,0,0,北京卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200126_1621349.html,,
1月25日,1月26日,北京,海淀区,2,0,0,北京卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200126_1621349.html,,
1月25日,1月26日,北京,丰台区,1,0,0,北京卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200126_1621349.html,,
1月25日,1月26日,北京,通州区,2,0,0,北京卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200126_1621349.html,,
1月25日,1月26日,北京,昌平区,2,0,0,北京卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200126_1621349.html,,
1月25日,1月26日,上海,上海市,7,0,1,上海卫健委,http://wsjkw.sh.gov.cn/xwfb/20200126/734a56a6c9684cebbac859e6fcb9a97c.html,,
1月25日,1月26日,山东,淄博市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200126_2511819.html,,
1月25日,1月26日,山东,潍坊市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200126_2511819.html,,
1月25日,1月26日,山东,威海市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200126_2511819.html,,
1月25日,1月26日,山东,日照市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200126_2511819.html,,
1月25日,1月26日,山东,济宁市,2,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200126_2511819.html,,
1月25日,1月26日,山东,德州市,2,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200126_2511819.html,,
1月25日,1月26日,山东,临沂市,4,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200126_2511819.html,,
1月25日,1月26日,湖南,湘西自治州,3,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,湖南,长沙市,10,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,湖南,株洲市,2,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,湖南,湘潭市,1,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,湖南,岳阳市,1,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,湖南,常德市,4,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,湖南,郴州市,2,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,湖南,怀化市,3,0,0,湖南卫计委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200126_11164436.html,,
1月25日,1月26日,江苏,南京市,3,0,0,江苏卫健委,http://wjw.jiangsu.gov.cn/art/2020/1/26/art_7290_8956471.html,,
1月25日,1月26日,江苏,无锡市,1,0,0,江苏卫健委,http://wjw.jiangsu.gov.cn/art/2020/1/26/art_7290_8956471.html,,
1月25日,1月26日,江苏,苏州市,4,0,0,江苏卫健委,http://wjw.jiangsu.gov.cn/art/2020/1/26/art_7290_8956471.html,,
1月25日,1月26日,江苏,南通市,1,0,0,江苏卫健委,http://wjw.jiangsu.gov.cn/art/2020/1/26/art_7290_8956471.html,,
1月25日,1月26日,江苏,连云港市,2,0,0,江苏卫健委,http://wjw.jiangsu.gov.cn/art/2020/1/26/art_7290_8956471.html,,
1月25日,1月26日,江苏,淮安市,1,0,0,江苏卫健委,http://wjw.jiangsu.gov.cn/art/2020/1/26/art_7290_8956471.html,,
1月25日,1月26日,江苏,泰州市,1,0,0,江苏卫健委,http://wjw.jiangsu.gov.cn/art/2020/1/26/art_7290_8956471.html,,
1月25日,1月26日,河南,安阳市,3,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,漯河市,3,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,郑州市,12,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,平顶山市,1,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,新乡市,2,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,三门峡市,1,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,周口市,1,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,驻马店市,5,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,南阳市,7,0,1,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,河南,信阳市,17,0,0,河南卫健委,http://society.people.com.cn/n1/2020/0126/c1008-31562538.html,,
1月25日,1月26日,重庆,万州区,3,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,大渡口区,2,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,江北区,2,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,渝北区,2,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,大足区,1,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,铜梁区,1,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,忠县,2,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,云阳县,2,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,奉节县,2,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,重庆,巫溪县,1,0,0,人民日报,http://news.sina.com.cn/o/2020-01-26/doc-iihnzahk6360163.shtml,,
1月25日,1月26日,浙江,杭州市,15,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,宁波市,7,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,温州市,8,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,湖州市,1,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,嘉兴市,4,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,绍兴市,1,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,金华市,1,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,衢州市,1,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,台州市,1,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,浙江,丽水市,3,0,0,浙江卫健委,https://m.thepaper.cn/newsDetail_forward_5639493,,
1月25日,1月26日,广东,揭阳市,3,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,深圳市,7,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,汕头市,1,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,佛山市,1,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,惠州市,1,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,东莞市,1,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,阳江市,1,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,湛江市,2,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,肇庆市,2,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,广东,清远市,1,0,0,广东卫健委,https://m.thepaper.cn/newsDetail_forward_5639512,,
1月25日,1月26日,安徽,合肥市,3,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,https://weibo.com/2803301701/IrrdxAfNJ?from=page_1002062803301701_profile&wvr=6&mod=weibotime&type=comment#_rnd1580116982570,
1月25日,1月26日,安徽,马鞍山市,3,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,阜阳市,3,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,亳州市,2,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,芜湖市,2,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,宿州市,2,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,宣城市,1,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,六安市,1,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,淮北市,1,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,淮南市,1,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,安庆市,1,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,安徽,黄山市,1,0,0,安徽卫健委,https://wap.peopleapp.com/article/5076026/4970658,,
1月25日,1月26日,黑龙江,齐齐哈尔市,1,0,0,央视,https://3g.163.com/news/article_cambrian/F3QAA77S0001899O.html#qd=cambrian,,
1月25日,1月26日,黑龙江,哈尔滨市,2,0,0,央视,https://3g.163.com/news/article_cambrian/F3QAA77S0001899O.html#qd=cambrian,,
1月25日,1月26日,黑龙江,绥化市,1,0,0,央视,https://3g.163.com/news/article_cambrian/F3QAA77S0001899O.html#qd=cambrian,,
1月25日,1月26日,黑龙江,大庆市,2,0,0,央视,https://3g.163.com/news/article_cambrian/F3QAA77S0001899O.html#qd=cambrian,,
1月25日,1月26日,新疆,伊犁州,1,0,0,新疆卫健委,http://news.163.com/20/0126/09/F3QAU12B0001899O.html,,
1月25日,1月26日,河北,邯郸市,2,0,0,河北卫健委,http://finance.eastmoney.com/a/202001261367924886.html,,
1月25日,1月26日,河北,保定市,2,0,0,河北卫健委,http://finance.eastmoney.com/a/202001261367924886.html,,
1月25日,1月26日,河北,石家庄市,1,0,0,河北卫健委,http://finance.eastmoney.com/a/202001261367924886.html,,
1月25日,1月26日,韩国,,1,0,0,央视,http://m.news.cctv.com/2020/01/26/ARTILFPCIHHx0RGWcr6uHoAk200126.shtml,,
1月25日,1月26日,甘肃,兰州市,2,0,0,甘肃卫健委,https://wap.peopleapp.com/article/5076094/4970721,,
1月25日,1月26日,甘肃,定西市,1,0,0,甘肃卫健委,https://wap.peopleapp.com/article/5076094/4970721,,
1月25日,1月26日,江西,赣州市,5,0,0,江西卫健委,https://wap.peopleapp.com/article/5075847/4970484,,
1月25日,1月26日,江西,宜春市,4,0,0,江西卫健委,https://wap.peopleapp.com/article/5075847/4970484,,
1月25日,1月26日,江西,上饶市,4,0,0,江西卫健委,https://wap.peopleapp.com/article/5075847/4970484,,
1月25日,1月26日,江西,抚州市,2,0,0,江西卫健委,https://wap.peopleapp.com/article/5075847/4970484,,
1月25日,1月26日,江西,南昌市,1,0,0,江西卫健委,https://wap.peopleapp.com/article/5075847/4970484,,
1月25日,1月26日,江西,萍乡市,1,0,0,江西卫健委,https://wap.peopleapp.com/article/5075847/4970484,,
1月25日,1月26日,江西,吉安市,1,0,0,江西卫健委,https://wap.peopleapp.com/article/5075847/4970484,,
1月25日,1月26日,山西,晋中市,2,0,0,山西卫健委,http://wjw.shanxi.gov.cn/wjywl02/24349.hrh,,
1月25日,1月26日,山西,阳泉市,1,0,0,山西卫健委,http://wjw.shanxi.gov.cn/wjywl02/24349.hrh,,
1月26日,1月26日,辽宁,丹东市,1,0,0,央视,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtiP2PX02coxqpDm5vDvgN8200126&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月26日,1月26日,辽宁,盘锦市,1,0,0,央视,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtiP2PX02coxqpDm5vDvgN8200126&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月25日,1月26日,广西,南宁市,1,0,0,广西卫健委,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0126/68020.html,,
1月25日,1月26日,广西,柳州市,1,0,0,广西卫健委,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0126/68020.html,,
1月25日,1月26日,广西,北海市,1,0,0,广西卫健委,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0126/68020.html,,
1月25日,1月26日,广西,百色市,1,0,0,广西卫健委,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0126/68020.html,,
1月25日,1月26日,广西,桂林市,5,0,0,广西卫健委,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0126/68020.html,,
1月25日,1月26日,广西,梧州市,1,0,0,广西卫健委,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0126/68020.html,,
1月25日,1月26日,四川,成都市,6,0,0,四川省卫健委,https://static.cdsb.com/micropub/Articles/202001/bd75a28b3145ca30a4aed40a8d30b590.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月25日,1月26日,四川,绵阳市,3,0,0,四川省卫健委,https://static.cdsb.com/micropub/Articles/202001/bd75a28b3145ca30a4aed40a8d30b590.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月25日,1月26日,四川,南充市,2,0,0,四川省卫健委,https://static.cdsb.com/micropub/Articles/202001/bd75a28b3145ca30a4aed40a8d30b590.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月25日,1月26日,四川,甘孜州,2,0,0,四川省卫健委,https://static.cdsb.com/micropub/Articles/202001/bd75a28b3145ca30a4aed40a8d30b590.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月25日,1月26日,四川,乐山市,1,0,0,四川省卫健委,https://static.cdsb.com/micropub/Articles/202001/bd75a28b3145ca30a4aed40a8d30b590.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
